userID,itemID,rating,birthDate,gender,opennessToExperience,conscientiousness,extraversion,agreeableness,emotionalStability,distance,timeAvailable,temperature,crowdedness,knowledgeOfSurroundings,season,budget,daytime,weather,companion,mood,weekday,travelGoal,transport,category1,category2,category3
240,8,1,04/05/1998,m,4,5,4,5,4,NULL,NULL,NULL,3,NULL,NULL,3,NULL,NULL,NULL,4,NULL,NULL,NULL,1,NULL,NULL
240,43,3,04/05/1998,m,4,5,4,5,4,NULL,2,4,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
240,46,4,04/05/1998,m,4,5,4,5,4,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,8,NULL,4,NULL,NULL
240,42,3,04/05/1998,m,4,5,4,5,4,1,1,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
241,56,5,11/06/1979,m,5,6,5,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
241,8,4,11/06/1979,m,5,6,5,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
241,53,4,11/06/1979,m,5,6,5,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
241,42,2,11/06/1979,m,5,6,5,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
241,7,2,11/06/1979,m,5,6,5,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
242,46,1,NULL,m,5,7,6,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
242,43,1,NULL,m,5,7,6,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
242,53,3,NULL,m,5,7,6,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
242,7,3,NULL,m,5,7,6,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
242,3,5,NULL,m,5,7,6,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
242,56,5,NULL,m,5,7,6,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
242,8,1,NULL,m,5,7,6,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
242,42,1,NULL,m,5,7,6,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
243,8,1,03/01/1963,m,5,6,4,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
243,7,1,03/01/1963,m,5,6,4,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
243,3,1,03/01/1963,m,5,6,4,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
243,42,3,03/01/1963,m,5,6,4,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
243,46,3,03/01/1963,m,5,6,4,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
243,43,3,03/01/1963,m,5,6,4,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
243,53,3,03/01/1963,m,5,6,4,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
243,56,5,03/01/1963,m,5,6,4,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
244,42,4,14/04/1983,m,4,7,3,7,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
244,43,3,14/04/1983,m,4,7,3,7,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
244,46,3,14/04/1983,m,4,7,3,7,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
244,3,2,14/04/1983,m,4,7,3,7,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
244,7,3,14/04/1983,m,4,7,3,7,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
244,75,5,14/04/1983,m,4,7,3,7,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,NULL,NULL
244,56,4,14/04/1983,m,4,7,3,7,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
244,8,4,14/04/1983,m,4,7,3,7,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
245,7,3,15/05/1985,m,5,6,4,4,6,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
245,43,2,15/05/1985,m,5,6,4,4,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
245,56,4,15/05/1985,m,5,6,4,4,6,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,8,NULL,NULL
246,105,5,02/04/1988,f,6,6,6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL
246,191,5,02/04/1988,f,6,6,6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL
246,192,5,02/04/1988,f,6,6,6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
246,71,4,02/04/1988,f,6,6,6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
246,55,4,02/04/1988,f,6,6,6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
247,53,4,23/01/1986,m,6,5,5,5,6,NULL,1,NULL,1,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
247,8,1,23/01/1986,m,6,5,5,5,6,1,1,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
247,7,5,23/01/1986,m,6,5,5,5,6,NULL,NULL,NULL,1,NULL,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL
247,42,4,23/01/1986,m,6,5,5,5,6,NULL,NULL,NULL,NULL,3,NULL,3,5,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
247,46,4,23/01/1986,m,6,5,5,5,6,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,8,NULL,4,NULL,NULL
248,56,4,09/01/1963,m,5,6,2,6,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
248,53,3,09/01/1963,m,5,6,2,6,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
248,43,3,09/01/1963,m,5,6,2,6,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
248,46,3,09/01/1963,m,5,6,2,6,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
248,42,2,09/01/1963,m,5,6,2,6,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
248,3,2,09/01/1963,m,5,6,2,6,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
248,7,2,09/01/1963,m,5,6,2,6,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
248,8,2,09/01/1963,m,5,6,2,6,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
237,110,5,03/05/1990,m,5,4,4,5,4,1,1,NULL,3,NULL,NULL,NULL,NULL,NULL,4,1,NULL,NULL,NULL,18,NULL,NULL
249,56,4,04/05/1957,f,5,5,5,5,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,2,NULL,3,NULL,NULL,NULL,8,NULL,NULL
249,39,5,04/05/1957,f,5,5,5,5,6,1,2,NULL,NULL,NULL,2,NULL,NULL,2,3,NULL,NULL,NULL,NULL,10,NULL,NULL
249,104,4,04/05/1957,f,5,5,5,5,6,NULL,NULL,3,NULL,NULL,NULL,1,1,2,NULL,1,NULL,NULL,NULL,3,NULL,NULL
249,105,5,04/05/1957,f,5,5,5,5,6,1,2,NULL,2,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL
249,114,5,04/05/1957,f,5,5,5,5,6,1,2,NULL,1,2,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,3,NULL,NULL
249,64,4,04/05/1957,f,5,5,5,5,6,2,1,3,NULL,NULL,NULL,2,NULL,NULL,4,NULL,NULL,NULL,NULL,11,NULL,NULL
250,7,4,04/06/1984,m,2,4,6,3,2,1,NULL,3,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
251,56,3,NULL,m,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
251,3,5,NULL,m,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
251,7,5,NULL,m,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
252,53,3,09/06/1976,m,5,5,4,6,6,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,4,NULL,NULL
252,46,4,09/06/1976,m,5,5,4,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
252,35,4,09/06/1976,m,5,5,4,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
253,56,3,NULL,NULL,5,4,5,4,3,NULL,1,NULL,NULL,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
254,7,4,NULL,m,5,6,5,5,6,1,NULL,NULL,NULL,NULL,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
254,53,4,NULL,m,5,6,5,5,6,2,NULL,NULL,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
254,8,4,NULL,m,5,6,5,5,6,NULL,NULL,3,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
254,56,4,NULL,m,5,6,5,5,6,NULL,NULL,3,NULL,NULL,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
254,3,4,NULL,m,5,6,5,5,6,NULL,NULL,NULL,2,NULL,3,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1,NULL,NULL
255,8,1,NULL,NULL,4,4,4,4,5,2,NULL,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
255,7,3,NULL,NULL,4,4,4,4,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
255,46,4,NULL,NULL,4,4,4,4,5,2,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
255,42,4,NULL,NULL,4,4,4,4,5,NULL,NULL,NULL,2,NULL,NULL,1,NULL,NULL,NULL,4,NULL,NULL,NULL,4,NULL,NULL
255,56,3,NULL,NULL,4,4,4,4,5,1,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
255,39,5,NULL,NULL,4,4,4,4,5,NULL,2,2,NULL,NULL,2,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,10,NULL,NULL
256,3,5,NULL,NULL,4,4,4,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
256,42,4,NULL,NULL,4,4,4,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
256,43,5,NULL,NULL,4,4,4,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
256,46,4,NULL,NULL,4,4,4,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
256,7,4,NULL,NULL,4,4,4,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
257,3,5,10/10/1997,m,5,7,4,6,6,NULL,2,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
257,7,4,10/10/1997,m,5,7,4,6,6,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,1,NULL,NULL
257,56,5,10/10/1997,m,5,7,4,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,2,NULL,NULL,2,NULL,NULL,8,NULL,NULL
257,101,5,10/10/1997,m,5,7,4,6,6,NULL,1,5,2,NULL,4,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,16,NULL,NULL
258,42,4,28/12/1989,m,7,1,2,3,3,2,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
259,3,4,NULL,m,6,6,5,6,6,NULL,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,1,NULL,NULL
259,43,5,NULL,m,6,6,5,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
260,3,5,02/10/1989,m,5,5,4,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
260,8,4,02/10/1989,m,5,5,4,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
260,56,4,02/10/1989,m,5,5,4,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
260,7,4,02/10/1989,m,5,5,4,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
260,42,3,02/10/1989,m,5,5,4,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
260,46,1,02/10/1989,m,5,5,4,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
260,43,1,02/10/1989,m,5,5,4,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
260,53,5,02/10/1989,m,5,5,4,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
261,48,4,15/11/1973,m,5,5,2,4,4,NULL,1,4,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
262,7,2,NULL,m,4,6,3,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
262,3,4,NULL,m,4,6,3,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
262,42,4,NULL,m,4,6,3,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
262,8,5,NULL,m,4,6,3,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
262,43,2,NULL,m,4,6,3,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
262,53,4,NULL,m,4,6,3,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
262,56,5,NULL,m,4,6,3,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
262,46,3,NULL,m,4,6,3,3,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
263,3,5,07/10/1985,m,5,6,4,4,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
263,8,5,07/10/1985,m,5,6,4,4,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
263,56,4,07/10/1985,m,5,6,4,4,5,1,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
263,7,4,07/10/1985,m,5,6,4,4,5,NULL,1,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
264,53,4,20/10/1990,m,5,6,4,4,5,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
264,8,5,20/10/1990,m,5,6,4,4,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
264,56,5,20/10/1990,m,5,6,4,4,5,1,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,8,NULL,NULL
264,7,5,20/10/1990,m,5,6,4,4,5,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,1,NULL,NULL
265,8,3,10/05/1991,m,4,6,3,4,6,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,8,NULL,1,NULL,NULL
265,7,5,10/05/1991,m,4,6,3,4,6,NULL,NULL,NULL,1,3,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
266,8,3,NULL,NULL,6,4,4,5,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
266,46,4,NULL,NULL,6,4,4,5,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
266,42,3,NULL,NULL,6,4,4,5,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
266,56,4,NULL,NULL,6,4,4,5,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
267,8,4,12/12/1959,m,6,6,3,4,4,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,8,NULL,1,NULL,NULL
267,53,4,12/12/1959,m,6,6,3,4,4,2,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
267,3,4,12/12/1959,m,6,6,3,4,4,NULL,1,NULL,2,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
267,7,4,12/12/1959,m,6,6,3,4,4,2,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,1,NULL,NULL
267,56,5,12/12/1959,m,6,6,3,4,4,NULL,1,NULL,NULL,NULL,NULL,1,NULL,NULL,3,NULL,NULL,NULL,NULL,8,NULL,NULL
268,43,1,NULL,m,5,4,2,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
268,3,5,NULL,m,5,4,2,4,2,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL
268,7,4,NULL,m,5,4,2,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
268,56,4,NULL,m,5,4,2,4,2,NULL,NULL,3,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
268,8,4,NULL,m,5,4,2,4,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
268,46,4,NULL,m,5,4,2,4,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
268,128,5,NULL,m,5,4,2,4,2,1,2,NULL,2,NULL,NULL,NULL,1,NULL,2,NULL,NULL,NULL,NULL,15,NULL,NULL
269,7,4,NULL,m,7,6,6,6,6,2,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,2,NULL,NULL,1,NULL,NULL
269,53,5,NULL,m,7,6,6,6,6,2,NULL,NULL,NULL,NULL,NULL,2,NULL,1,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
269,42,5,NULL,m,7,6,6,6,6,2,NULL,5,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
269,46,5,NULL,m,7,6,6,6,6,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,4,NULL,NULL
269,43,5,NULL,m,7,6,6,6,6,NULL,1,3,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL
269,56,5,NULL,m,7,6,6,6,6,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL
269,8,2,NULL,m,7,6,6,6,6,NULL,1,NULL,1,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL
269,193,4,NULL,m,7,6,6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL
269,194,4,NULL,m,7,6,6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL
269,159,1,NULL,m,7,6,6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,NULL,NULL
269,195,2,NULL,m,7,6,6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,NULL,NULL
269,196,3,NULL,m,7,6,6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL
269,197,3,NULL,m,7,6,6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL
269,198,3,NULL,m,7,6,6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,NULL,NULL
269,199,3,NULL,m,7,6,6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,NULL,NULL
269,200,5,NULL,m,7,6,6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,NULL,NULL
269,201,2,NULL,m,7,6,6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23,NULL,NULL
269,202,2,NULL,m,7,6,6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,NULL,NULL
269,203,5,NULL,m,7,6,6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,NULL,NULL
269,204,4,NULL,m,7,6,6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,NULL,NULL
269,205,1,NULL,m,7,6,6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19,NULL,NULL
269,206,3,NULL,m,7,6,6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23,NULL,NULL
269,207,4,NULL,m,7,6,6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL
